Date,weights,weights,weights
2021-06-11 00:00:00,1.6223019579755285,1.4506485109880352,1.3426375857627821
2021-06-14 00:00:00,1.6556292956170808,1.4848556007092384,1.3725103640710548
2021-06-15 00:00:00,1.664014138890209,1.495754612669372,1.383608695510198
2021-06-16 00:00:00,1.6772839304462064,1.5139510017761446,1.396566634496097
2021-06-17 00:00:00,1.6276607360471722,1.4691066641896064,1.352457221212299
2021-06-18 00:00:00,1.581368285369022,1.4279503269373177,1.3159443331592486
2021-06-21 00:00:00,1.581368285369022,1.4279503269373177,1.3159443331592486
2021-06-22 00:00:00,1.5927065898646178,1.4416271309413573,1.3240231153179316
2021-06-23 00:00:00,1.6131116053810217,1.4523378280531087,1.33993136767906
2021-06-24 00:00:00,1.6460891784258602,1.4832391406896148,1.3704346282472577
2021-06-25 00:00:00,1.5960049097998392,1.4323628914365627,1.324502490635374
2021-06-28 00:00:00,1.553051109788596,1.3883020143249283,1.2843184758458417
2021-06-29 00:00:00,1.5209271138357523,1.3495566534088792,1.2545726356063942
2021-06-30 00:00:00,1.5036345627821825,1.3375481152847595,1.2385699184242918
2021-07-01 00:00:00,1.4951832697840426,1.327649779031053,1.2237203107946146
2021-07-02 00:00:00,1.5618996524307742,1.3775620796941466,1.2821909610113962
2021-07-05 00:00:00,1.6261147259447886,1.430319078309386,1.3387925578670812
2021-07-06 00:00:00,1.574141075044563,1.3773996994401365,1.292446794330663
2021-07-07 00:00:00,1.5646188680279831,1.370728912341432,1.2869402562028442
2021-07-08 00:00:00,1.532512717691286,1.3348880968013623,1.2551520988633666
2021-07-09 00:00:00,1.532512717691286,1.3348880968013623,1.2551520988633666
2021-07-12 00:00:00,1.6030364803096258,1.4067286750512737,1.3172353136573345
2021-07-13 00:00:00,1.609051532522046,1.4154591889394186,1.3210533459791742
2021-07-14 00:00:00,1.5839813128180893,1.3907752343865374,1.2952260772146853
2021-07-15 00:00:00,1.5676609225040692,1.3696599486057472,1.2791195113557476
2021-07-16 00:00:00,1.5494252797028425,1.3533912189367348,1.2701504810188426
2021-07-19 00:00:00,1.503062759340843,1.315371305598458,1.2328789520272543
